t[s],z[m],v[m/s],a[m/s^2],Fz[N],P_joule[W]
0.4300000000000003,0.6548848012018137,-3.6769239842849384,-7.364576942300535,0.04890846115398931,0.1815815884933072
0.44000000000000034,0.6177115479921044,-3.7503099046588444,-7.317387447821712,0.04985225104356576,0.1886555102988747
0.45000000000000034,0.579807031760129,-3.8232244544713376,-7.270307508906518,0.05079384982186966,0.1961674292257076
0.46000000000000035,0.5411759448545715,-3.8956714734372304,-7.223818918816587,0.05172362162366828,0.20330260139566225
0.47000000000000036,0.5018229363359928,-3.9676557117533466,-7.177686995234458,0.05264626009531085,0.2109889596720252
0.48000000000000037,0.46175261596985323,-4.0391804932901225,-7.1319485262496904,0.0535610294750062,0.21828984919578892
0.4900000000000004,0.4209695512092083,-4.1102506714058435,-7.086631427995206,0.05446737144009589,0.22614086450225404
0.5000000000000003,0.3794782705901844,-4.180869537047795,-7.041761258052217,0.05536477483895567,0.2335475028029301
0.5100000000000003,0.33728326100667866,-4.251041663392667,-6.997127316559263,0.05625745366881476,0.24156652407170565
0.5200000000000004,0.2943889711650859,-4.320770724896143,-6.953176509115314,0.05713646981769372,0.2491846746982346
0.5300000000000004,0.2507998090467429,-4.39006052453021,-6.909280559828126,0.058014388803437504,0.2570740462402988
0.5400000000000004,0.206520144187893,-4.45891543386234,-6.865977422786742,0.05888045154426517,0.2652263538561979
0.5500000000000004,0.1615543085487471,-4.527338486351528,-6.823023360053016,0.059739532798939704,0.2729911408624041
0.5600000000000004,0.11590664600005623,-4.595316785135206,-6.774708690835217,0.060705826183295675,0.2817817652026762
0.5700000000000004,0.06958344803518965,-4.662269932565021,-6.5624097830200325,0.06495180433959936,0.3034149266472148
0.5800000000000004,0.022615779890573333,-4.724229751703516,-6.1594911669831,0.073010176660338,0.1811092262236987
0.5900000000000004,-0.0250391187739469,-4.804879279988762,-9.554096218029596,0.005118075639408116,0.12132119805136814
0.6000000000000004,-0.07362757530490176,-4.903185424064388,-9.8427873758922,-0.0006557475178440039,0.0041951310877378755
